bill_id,bill_number,title,description,status,status_date,session_id,state_id,state,body_id,current_body_id,subjects,texts,full_text,processed_text
1862339,HCR210,Requesting The Department Of Agriculture To Establish A Sustainable Food Systems Working Group To Develop An Interagency Food Systems Plan.,Requesting The Department Of Agriculture To Establish A Sustainable Food Systems Working Group To Develop An Interagency Food Systems Plan.,1,2024-03-08,2118,11,HI,31,31,"[{'subject_id': 177265, 'subject_name': 'Department of Agriculture'}, {'subject_id': 177865, 'subject_name': 'Department of Business, Economic Development, and Tourism'}, {'subject_id': 356584, 'subject_name': 'Sustainable Food Systems Working Group'}, {'subject_id': 370090, 'subject_name': 'Interagency Food Systems Plan'}, {'subject_id': 176940, 'subject_name': 'Report'}]","[{'doc_id': 2956052, 'date': '2024-03-08', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/HCR210/id/2956052', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/HCR210_.HTM', 'text_size': 18767, 'text_hash': 'f09e267f0106d5e49e40ae66456824e3', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",requesting the department of agriculture to establish a sustainable food systems working group to develop an interagency food systems plan  requesting the department of agriculture to establish a sustainable food systems working group to develop an interagency food systems plan ,requesting department agriculture establish sustainable food system working group develop interagency food system plan requesting department agriculture establish sustainable food system working group develop interagency food system plan
1825761,SB3195,Relating To Renewable Energy.,"Expands the definition of ""renewable energy producer"" that is used to determine the Board of Land and Natural Resources' disposition of public lands by direct negotiation to renewable energy producers. Effective 7/1/3000. (HD1)",2,2024-03-05,2118,11,HI,32,31,"[{'subject_id': 334839, 'subject_name': 'Direct Negotiation'}, {'subject_id': 176754, 'subject_name': 'Renewable Energy'}, {'subject_id': 375779, 'subject_name': 'Renewable Energy Producer'}, {'subject_id': 355685, 'subject_name': 'Public Land Leases'}]","[{'doc_id': 2899666, 'date': '2024-01-23', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/SB3195/id/2899666', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/SB3195_.HTM', 'text_size': 15460, 'text_hash': '67732e8057e8fe9c674261a7a065125e', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2931176, 'date': '2024-02-16', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/SB3195/id/2931176', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/SB3195_SD1_.HTM', 'text_size': 13762, 'text_hash': '608faa42f4a7fcd64f56e3bbaff5dd13', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2946729, 'date': '2024-02-29', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/SB3195/id/2946729', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/SB3195_SD2_.HTM', 'text_size': 16630, 'text_hash': '792b961bdccbd3f17ac7292e707c1e9e', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",relating to renewable energy  expands the definition of  renewable energy producer  that is used to determine the board of land and natural resources  disposition of public lands by direct negotiation to renewable energy producers  effective 7 1 3000   hd1 ,relating renewable energy expands definition renewable energy producer used determine board land natural resource disposition public land direct negotiation renewable energy producer effective 7 1 3000 hd1
1823153,SB2768,Relating To Greenhouse Gas Emissions.,Requires the state energy office to adopt rules governing a clean fuel standard for alternative fuels in the State. Effective 7/1/3000. (HD1),2,2024-03-05,2118,11,HI,32,31,"[{'subject_id': 376061, 'subject_name': 'Clean Fuel Standard'}, {'subject_id': 258595, 'subject_name': 'Greenhouse Gases'}, {'subject_id': 177785, 'subject_name': 'Rules'}, {'subject_id': 261557, 'subject_name': 'Hawaii State Energy Office'}, {'subject_id': 180209, 'subject_name': 'Alternative Fuels'}]","[{'doc_id': 2897016, 'date': '2024-01-20', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/SB2768/id/2897016', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/SB2768_.HTM', 'text_size': 22938, 'text_hash': '383eae22c37ef2af2b0cfcc9732c8a34', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2917231, 'date': '2024-02-06', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/SB2768/id/2917231', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/SB2768_SD1_.HTM', 'text_size': 21195, 'text_hash': '348e06d018a4bf4f11154060db4f0437', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",relating to greenhouse gas emissions  requires the state energy office to adopt rules governing a clean fuel standard for alternative fuels in the state  effective 7 1 3000   hd1 ,relating greenhouse gas emission requires state energy office adopt rule governing clean fuel standard alternative fuel state effective 7 1 3000 hd1
1819588,HB1688,Relating To The Environment.,"Requires the Department of Health to conduct a statewide needs assessment and establish an advisory council to determine what would be needed to transition to a more circular system with less waste generation, more reuse, and an extended producer responsibility program for packaging materials and paper products. Declares that the general fund expenditure ceiling is exceeded. Appropriates funds. Effective 7/1/3000. (SD1)",2,2024-03-05,2118,11,HI,31,32,"[{'subject_id': 375347, 'subject_name': 'Packaging Waste'}, {'subject_id': 343766, 'subject_name': 'Needs Assessment'}, {'subject_id': 375348, 'subject_name': 'Extended Producer Responsibility Program'}, {'subject_id': 179290, 'subject_name': 'Advisory Council'}, {'subject_id': 176570, 'subject_name': 'DOH'}, {'subject_id': 320577, 'subject_name': 'Expenditure Ceiling'}, {'subject_id': 176147, 'subject_name': 'Appropriation ($)'}]","[{'doc_id': 2888873, 'date': '2024-01-17', 'type': 'Introduced', 'type_id': 1, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/HB1688/id/2888873', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/HB1688_.HTM', 'text_size': 26267, 'text_hash': '536a819f2ad1cb3500745bac70353711', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2930951, 'date': '2024-02-15', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/HB1688/id/2930951', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/HB1688_HD1_.HTM', 'text_size': 28748, 'text_hash': '3247fcb75a7c41009ebc04e56762a0b7', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2948678, 'date': '2024-03-02', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/HB1688/id/2948678', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/HB1688_HD2_.HTM', 'text_size': 28550, 'text_hash': 'a7471597ffbbda2ce09e3718fd1c32c2', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2965855, 'date': '2024-03-22', 'type': 'Amended', 'type_id': 3, 'mime': 'text/html', 'mime_id': 1, 'url': 'https://legiscan.com/HI/text/HB1688/id/2965855', 'state_link': 'https://www.capitol.hawaii.gov/sessions/session2024/bills/HB1688_SD1_.HTM', 'text_size': 28415, 'text_hash': '66f0bbac68ad84abdbec68053048caed', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",relating to the environment  requires the department of health to conduct a statewide needs assessment and establish an advisory council to determine what would be needed to transition to a more circular system with less waste generation  more reuse  and an extended producer responsibility program for packaging materials and paper products  declares that the general fund expenditure ceiling is exceeded  appropriates funds  effective 7 1 3000   sd1 ,relating environment requires department health conduct statewide need assessment establish advisory council determine would needed transition circular system le waste generation reuse extended producer responsibility program packaging material paper product declares general fund expenditure ceiling exceeded appropriates fund effective 7 1 3000 sd1
1812643,SB105,AN ACT relating to sales and use tax exemptions.,"Amend KRS 139.480 to define ""currency"" and ""bullion""; exempt currency and bullion from sales and use tax on or after August 1, 2024.",1,2024-01-12,2120,17,KY,44,44,"[{'subject_id': 318714, 'subject_name': 'Effective Dates, Delayed'}, {'subject_id': 318590, 'subject_name': 'Taxation, Sales and Use'}, {'subject_id': 318589, 'subject_name': 'Taxation'}]","[{'doc_id': 2882355, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/SB105/id/2882355', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/sb105/orig_bill.pdf', 'text_size': 109064, 'text_hash': '567e6e21197f24bf0d5a3704c07eae0e', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",an act relating to sales and use tax exemptions  amend krs 139 480 to define  currency  and  bullion   exempt currency and bullion from sales and use tax on or after august 1  2024 ,act relating sale use tax exemption amend kr 139 480 define currency bullion exempt currency bullion sale use tax august 1 2024
1855331,SB313,"AN ACT relating to tax credits for sustainable aviation fuel, making an appropriation therefor, and declaring an emergency.","Create a new section of KRS Chapter 141 to establish the sustainable aviation fuel tax credit for taxable years beginning on or after January 1, 2025, but before January 1, 2035; compute credit based on $2.50 per gallon of sustainable aviation fuel consumed by taxpayers; create a new section of KRS Chapter 141 to establish the nonrefundable feedstock production tax credit for taxable years beginning on or after January 1, 2025, but before January 1, 2035; compute credit based on the amount of usable feedstock produced in this state; amend KRS 141.0205 for the ordering of the tax credits; amend KRS 131.190 to allow reporting by the Department of Revenue on the credits; amend KRS 154.27-010 and 154.27-020 to allow incentives for sustainable aviation fuel facilities with a minimum investment of $100 million; create an appropriation of $25 million for economic development projects for the production of sustainable aviation fuel with a minimum investment of $100,000,000; APPROPRIATION; EMERGENCY.",1,2024-02-27,2120,17,KY,44,44,"[{'subject_id': 318692, 'subject_name': 'Economic Development'}, {'subject_id': 318565, 'subject_name': 'Effective Dates, Emergency'}, {'subject_id': 318823, 'subject_name': 'Fuel'}, {'subject_id': 318590, 'subject_name': 'Taxation, Sales and Use'}, {'subject_id': 318765, 'subject_name': 'Aeronautics and Aviation'}, {'subject_id': 318630, 'subject_name': 'Appropriations'}, {'subject_id': 318589, 'subject_name': 'Taxation'}, {'subject_id': 318751, 'subject_name': 'Taxation, Income--Corporate'}, {'subject_id': 318698, 'subject_name': 'Taxation, Income--Individual'}]","[{'doc_id': 2942476, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/SB313/id/2942476', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/sb313/orig_bill.pdf', 'text_size': 128383, 'text_hash': '6bf4be09a8eb9f500d3ae311f726bfb0', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",an act relating to tax credits for sustainable aviation fuel  making an appropriation therefor  and declaring an emergency  create a new section of krs chapter 141 to establish the sustainable aviation fuel tax credit for taxable years beginning on or after january 1  2025  but before january 1  2035  compute credit based on  2 50 per gallon of sustainable aviation fuel consumed by taxpayers  create a new section of krs chapter 141 to establish the nonrefundable feedstock production tax credit for taxable years beginning on or after january 1  2025  but before january 1  2035  compute credit based on the amount of usable feedstock produced in this state  amend krs 141 0205 for the ordering of the tax credits  amend krs 131 190 to allow reporting by the department of revenue on the credits  amend krs 154 27 010 and 154 27 020 to allow incentives for sustainable aviation fuel facilities with a minimum investment of  100 million  create an appropriation of  25 million for economic development projects for the production of sustainable aviation fuel with a minimum investment of  100 000 000  appropriation  emergency ,act relating tax credit sustainable aviation fuel making appropriation therefor declaring emergency create new section kr chapter 141 establish sustainable aviation fuel tax credit taxable year beginning january 1 2025 january 1 2035 compute credit based 2 50 per gallon sustainable aviation fuel consumed taxpayer create new section kr chapter 141 establish nonrefundable feedstock production tax credit taxable year beginning january 1 2025 january 1 2035 compute credit based amount usable feedstock produced state amend kr 141 0205 ordering tax credit amend kr 131 190 allow reporting department revenue credit amend kr 154 27 010 154 27 020 allow incentive sustainable aviation fuel facility minimum investment 100 million create appropriation 25 million economic development project production sustainable aviation fuel minimum investment 100 000 000 appropriation emergency
1796608,HB101,AN ACT relating to the exemption of bullion and currency from sales and use tax.,"Amend KRS 139.480 to exempt currency and bullion from sales and use tax; EFFECTIVE August 1, 2024.",1,2024-01-03,2120,17,KY,43,43,"[{'subject_id': 318714, 'subject_name': 'Effective Dates, Delayed'}, {'subject_id': 318590, 'subject_name': 'Taxation, Sales and Use'}, {'subject_id': 318589, 'subject_name': 'Taxation'}]","[{'doc_id': 2868356, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/HB101/id/2868356', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/hb101/orig_bill.pdf', 'text_size': 109443, 'text_hash': '304d8450506a006f965d8b8983f439a8', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",an act relating to the exemption of bullion and currency from sales and use tax  amend krs 139 480 to exempt currency and bullion from sales and use tax  effective august 1  2024 ,act relating exemption bullion currency sale use tax amend kr 139 480 exempt currency bullion sale use tax effective august 1 2024
1795490,SB29,AN ACT relating to property and casualty insurance and declaring an emergency.,Create a new section of Subtitle 20 of KRS Chapter 304 to prohibit assignments under a property or casualty insurance policy; amend KRS 304.20-060 to insert definitions; prohibit requiring an insured's use of a particular motor vehicle glass repair shop; create a new section of KRS Chapter 367 to regulate motor vehicle glass repair shop trade practices relating to motor vehicle insurance claims; establish remedies for violation of section; authorize enforcement of section by Attorney General; amend KRS 304.14-250 to conform; provide that Act applies to insurance policies issued or renewed on or after the effective date of the Act; EMERGENCY.,4,2024-04-02,2120,17,KY,44,44,"[{'subject_id': 318693, 'subject_name': 'Trade Practices and Retailing'}, {'subject_id': 318725, 'subject_name': 'Consumer Affairs'}, {'subject_id': 318726, 'subject_name': 'Contracts'}, {'subject_id': 318565, 'subject_name': 'Effective Dates, Emergency'}, {'subject_id': 318676, 'subject_name': 'Insurance'}, {'subject_id': 318665, 'subject_name': 'Insurance, Motor Vehicle'}, {'subject_id': 318666, 'subject_name': 'Motor Vehicles'}]","[{'doc_id': 2867047, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/SB29/id/2867047', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/sb29/orig_bill.pdf', 'text_size': 53783, 'text_hash': '1459542dbd6249b335f35e0c2c088a60', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2932211, 'date': '0000-00-00', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/SB29/id/2932211', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/sb29/bill.pdf', 'text_size': 66281, 'text_hash': '07e7ad2becc69a23bdc34ebc90f28b3b', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2969738, 'date': '0000-00-00', 'type': 'Enrolled', 'type_id': 5, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/SB29/id/2969738', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/sb29/bill.pdf', 'text_size': 67425, 'text_hash': '2b6e30f45ff0ef93df9eb8b79a2d2590', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",an act relating to property and casualty insurance and declaring an emergency  create a new section of subtitle 20 of krs chapter 304 to prohibit assignments under a property or casualty insurance policy  amend krs 304 20 060 to insert definitions  prohibit requiring an insured s use of a particular motor vehicle glass repair shop  create a new section of krs chapter 367 to regulate motor vehicle glass repair shop trade practices relating to motor vehicle insurance claims  establish remedies for violation of section  authorize enforcement of section by attorney general  amend krs 304 14 250 to conform  provide that act applies to insurance policies issued or renewed on or after the effective date of the act  emergency ,act relating property casualty insurance declaring emergency create new section subtitle 20 kr chapter 304 prohibit assignment property casualty insurance policy amend kr 304 20 060 insert definition prohibit requiring insured use particular motor vehicle glass repair shop create new section kr chapter 367 regulate motor vehicle glass repair shop trade practice relating motor vehicle insurance claim establish remedy violation section authorize enforcement section attorney general amend kr 304 14 250 conform provide act applies insurance policy issued renewed effective date act emergency
1824054,SB121,AN ACT relating to the exemption of bullion and currency from sales and use tax.,"Amend KRS 139.480 to exempt currency and bullion from sales and use tax; EFFECTIVE August 1, 2024.",1,2024-01-22,2120,17,KY,44,44,"[{'subject_id': 318714, 'subject_name': 'Effective Dates, Delayed'}, {'subject_id': 318590, 'subject_name': 'Taxation, Sales and Use'}, {'subject_id': 318589, 'subject_name': 'Taxation'}]","[{'doc_id': 2898136, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/KY/text/SB121/id/2898136', 'state_link': 'https://apps.legislature.ky.gov/recorddocuments/bill/24RS/sb121/orig_bill.pdf', 'text_size': 109409, 'text_hash': 'd1f1a396db7e6141bdca40d922e04fa2', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",an act relating to the exemption of bullion and currency from sales and use tax  amend krs 139 480 to exempt currency and bullion from sales and use tax  effective august 1  2024 ,act relating exemption bullion currency sale use tax amend kr 139 480 exempt currency bullion sale use tax effective august 1 2024
1855762,SB73,Creates and provides for the Community Sewerage System Infrastructure Sustainability Act. (1/1/25) (EG INCREASE GF EX See Note),Creates and provides for the Community Sewerage System Infrastructure Sustainability Act. (1/1/25) (EG INCREASE GF EX See Note),2,2024-04-10,2121,18,LA,46,45,"[{'subject_id': 4420, 'subject_name': 'WATER QUALITY'}]","[{'doc_id': 2943306, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/SB73/id/2943306', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1348528', 'text_size': 74581, 'text_hash': '39278278d0289dbedf890b01bf702cb5', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2964743, 'date': '0000-00-00', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/SB73/id/2964743', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1355734', 'text_size': 74579, 'text_hash': '797231035ac4af9d0b2737be10151b2a', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2977745, 'date': '0000-00-00', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/SB73/id/2977745', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1364249', 'text_size': 79575, 'text_hash': '74c53db3f5a212d4de70bd519182c735', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",creates and provides for the community sewerage system infrastructure sustainability act   1 1 25   eg increase gf ex see note  creates and provides for the community sewerage system infrastructure sustainability act   1 1 25   eg increase gf ex see note ,creates provides community sewerage system infrastructure sustainability act 1 1 25 eg increase gf ex see note creates provides community sewerage system infrastructure sustainability act 1 1 25 eg increase gf ex see note
1872604,SCR29,"Expresses sincere condolences on the death of former Louisiana State Senator, Thomas A. ""Tom"" Greene.","Expresses sincere condolences on the death of former Louisiana State Senator, Thomas A. ""Tom"" Greene.",4,2024-04-15,2121,18,LA,46,46,"[{'subject_id': 4295, 'subject_name': 'CONDOLENCES'}]","[{'doc_id': 2981153, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/SCR29/id/2981153', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1365271', 'text_size': 41178, 'text_hash': '025a7764a2308c6d958826db0df49953', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2981154, 'date': '0000-00-00', 'type': 'Enrolled', 'type_id': 5, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/SCR29/id/2981154', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1365611', 'text_size': 41770, 'text_hash': '68b671892fc35d61244e09c4162621db', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",expresses sincere condolences on the death of former louisiana state senator  thomas a   tom  greene  expresses sincere condolences on the death of former louisiana state senator  thomas a   tom  greene ,express sincere condolence death former louisiana state senator thomas tom greene express sincere condolence death former louisiana state senator thomas tom greene
1857550,SB170,Provides relative to physical therapists. (8/1/24),Provides relative to physical therapists. (8/1/24),1,2024-02-29,2121,18,LA,46,46,"[{'subject_id': 4298, 'subject_name': 'PHYSICAL THERAPISTS'}]","[{'doc_id': 2946363, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/SB170/id/2946363', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1350980', 'text_size': 106456, 'text_hash': 'f86b10b5682f40ceca98fcd46400336e', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",provides relative to physical therapists   8 1 24  provides relative to physical therapists   8 1 24 ,provides relative physical therapist 8 1 24 provides relative physical therapist 8 1 24
1858732,HB709,Limits the amount of monies that may be appropriated in a fiscal year (OR SEE FISC NOTE GF EX),Limits the amount of monies that may be appropriated in a fiscal year (OR SEE FISC NOTE GF EX),1,2024-03-01,2121,18,LA,45,45,"[{'subject_id': 3808, 'subject_name': 'APPROPRIATIONS'}]","[{'doc_id': 2948185, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/HB709/id/2948185', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1352629', 'text_size': 61821, 'text_hash': '83a2cfff63491d29e25438e60f69c0a7', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",limits the amount of monies that may be appropriated in a fiscal year  or see fisc note gf ex  limits the amount of monies that may be appropriated in a fiscal year  or see fisc note gf ex ,limit amount monies may appropriated fiscal year see fisc note gf ex limit amount monies may appropriated fiscal year see fisc note gf ex
1862540,HR2,Urges and requests the United States Congress to enact reforms to federal permitting policies to accelerate deployment of new energy infrastructure,Urges and requests the United States Congress to enact reforms to federal permitting policies to accelerate deployment of new energy infrastructure,1,2024-03-11,2121,18,LA,45,45,"[{'subject_id': 4305, 'subject_name': 'ENERGY PRODUCTION'}]","[{'doc_id': 2956622, 'date': '0000-00-00', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/HR2/id/2956622', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1353488', 'text_size': 45019, 'text_hash': '2d74a0046d0e0933dae41c3d45212cb8', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2982312, 'date': '0000-00-00', 'type': 'Engrossed', 'type_id': 4, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/LA/text/HR2/id/2982312', 'state_link': 'https://www.legis.la.gov/Legis/ViewDocument.aspx?d=1366026', 'text_size': 45245, 'text_hash': 'c332cb3673c82108776b10d2f9fa028b', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",urges and requests the united states congress to enact reforms to federal permitting policies to accelerate deployment of new energy infrastructure urges and requests the united states congress to enact reforms to federal permitting policies to accelerate deployment of new energy infrastructure,urge request united state congress enact reform federal permitting policy accelerate deployment new energy infrastructure urge request united state congress enact reform federal permitting policy accelerate deployment new energy infrastructure
1790507,HB1725,Modifies standards in regards to financial transactions in this state,Modifies standards in regards to financial transactions in this state,1,2024-01-03,2122,25,MO,59,59,[],"[{'doc_id': 2861735, 'date': '2023-12-04', 'type': 'Introduced', 'type_id': 1, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MO/text/HB1725/id/2861735', 'state_link': 'https://documents.house.mo.gov/billtracking/bills241/hlrbillspdf/3643H.01I.pdf', 'text_size': 95209, 'text_hash': '36400a6a636bd9336487e2c4708012c0', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}, {'doc_id': 2936152, 'date': '2024-02-21', 'type': 'Comm Sub', 'type_id': 2, 'mime': 'application/pdf', 'mime_id': 2, 'url': 'https://legiscan.com/MO/text/HB1725/id/2936152', 'state_link': 'https://documents.house.mo.gov/billtracking/bills241/hlrbillspdf/3643H.04C.pdf', 'text_size': 379912, 'text_hash': 'a5ca8e1cd837ccfa7a282645d245d6b7', 'alt_bill_text': 0, 'alt_mime': '', 'alt_mime_id': 0, 'alt_state_link': '', 'alt_text_size': 0, 'alt_text_hash': ''}]",modifies standards in regards to financial transactions in this state modifies standards in regards to financial transactions in this state,modifies standard regard financial transaction state modifies standard regard financial transaction state
